position,x,y
649,0.33244286546405927,0.6626448716154496
650,0.3923387321581506,1.0811232604003866
651,0.39976663915291133,0.9066618254486695
652,0.4926869580955803,0.8293057598370769
653,0.7393540132458716,0.6323987389479405
654,0.584210571360029,0.7743149158487178
655,0.559758683912988,1.3405940608943636
656,2.0742222801387116,2.1243278894181903
657,2.1684528467998896,0.7134429429704293
658,3.7499496292456778,0.7398158426212407
659,22.08908642345022,0.7440150711212155
660,12.96948277669229,2.6107737843367618
661,3.1913667626521995,1.7627810207832875
662,2.580297149719234,0.7293104721181216
663,1.8561811063065263,0.4985254808036588
664,1.8987229140039505,2.0997114586456918
665,0.39860149271021283,2.125117709240146
666,0.6359104532312322,2.41294249270992
667,0.5185029261452452,2.7828184811720016
668,0.6069645882511725,3.2532417806896796
669,0.5306380873525156,4.696676031871044
670,0.6479371095096744,10.256488740593893
671,0.4569290379424009,20.936919771621174
672,1.2174356844179226,19.878420481906726
673,0.45821465230129116,5.071713599655034
674,0.293197406267647,1.683021581641954
675,0.2958480247396198,2.1239571464654303
676,0.35274224337897647,2.390579053073595
677,0.2957984620003315,1.9923291940167254
678,0.3285245267227105,2.1181183661129976
679,0.25312041475924835,1.0519793671034396
680,1.133876177437411,1.4841495861951393
681,0.627232625409975,0.18395669589957905
682,0.6369760763234428,0.3685231286286799
683,0.6874692626204651,0.35137063649350125
684,0.6846196196438352,0.3492530699045636
685,0.7184939455462571,0.3180602500390485
686,0.7744074820552408,0.3502335575778857
687,2.015385712356785,0.38068944325058773
688,6.370895357964708,1.4819073145371833
689,16.351974985731022,0.4371900751514349
690,16.69234028710671,0.5574992637289351
691,12.611894216781161,0.5881469109882781
692,5.271422718549773,0.6633160698198748
693,2.7259348465007225,0.5050655575494694
694,2.4916342162574963,1.02802944796191
695,2.2148999651090717,0.7958258455396522
696,1.840114343447326,2.337698027734393
697,0.4718351263448386,2.6442471651440416
698,0.718211416559902,10.359277436317486
699,1.3454301847309604,10.059541512738411
700,0.9520115197491841,16.892935070494524
701,0.7108493495246032,13.003876970107303
702,0.7762427614155746,6.987379606030976
